mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,thumbnail,nexus_requirements,version,last_updated,mod_downloads,category_cn,summary_cn,summary
32078,结婚纪念日,,,#对话|#婚姻,https://www.nexusmods.com/stardewvalley/mods/32078,Wedding Anniversaries,Kantrip,20,https://staticdelivery.nexusmods.com/mods/1303/images/32078/32078-1741630786-163252418.png,,,2025/8/10,33.2K,对话,NPC配偶现在会记住您的结婚纪念日并赠送一份专属礼物。已更新，支持多位配偶。,NPC spouses will now remember your wedding anniversary and give a custom gift. UPDATED to work with multiple spouses!
20599,多婚,,,#人物|#婚姻,https://www.nexusmods.com/stardewvalley/mods/20599,PolyamorySweet,ApryllForever,5,https://staticdelivery.nexusmods.com/mods/1303/images/20599/20599-1710869743-548542258.png,,,2025/11/4,1.9M,人物,允许多位配偶或室友。,Permits multiple spouses or roommates
10206,全镇可娶,,,#人物|#婚姻,https://www.nexusmods.com/stardewvalley/mods/10206,Looking For Love,foggywizard,5,https://staticdelivery.nexusmods.com/mods/1303/images/10206/10206-1638327159-1652942086.gif,,,2022/3/19,152.6K,人物,更新了Siv的婚姻MOD。使原版游戏中年龄较大的单身角色可以攻略，也可以选择攻略年龄较小的角色。,Updated Siv's Marriage Mod. Makes the older vanilla singles romanceable. And optionally younger.
3094,矿洞梯子定位,,,#作弊|#必下mod,https://www.nexusmods.com/stardewvalley/mods/3094,Ladder Locator,ChaosEnergy,11,https://staticdelivery.nexusmods.com/mods/1303/images/3094/3094-1543087055-921696898.jpeg,,,2024/6/26,1.7M,作弊,标记着矿井中隐藏梯子的石头。,Marks the stones hiding a ladder in the mines.
8505,事件查找剧情触发,Event Lookup,,#用户界面|#必下mod,https://www.nexusmods.com/stardewvalley/mods/8505,Event Lookup,shekurika,10,https://staticdelivery.nexusmods.com/mods/1303/images/8505/8505-1618705041-802647269.png,,,2024/4/13,1.2M,用户界面,此模组添加了图形用户界面和两个命令，允许通过ID/角色名查找事件。它还提供了一个功能，可以在游戏内界面中显示所有当前可参与的事件。,This mod adds a GUI and two commands that allow to lookup events by ID/character name. It also has a function to show all events that are available to you today in an ingame interface.
19309,集镇,MarketTown,汉化19475,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/19309,Market Town - Food Store _ Flower Shop _ Fishery and more,HaPyke,3,https://staticdelivery.nexusmods.com/mods/1303/images/19309/19309-1704231106-789979398.png,,,2025/2/25,175.9K,游戏机制,让你开自己的餐厅。,Lets you open your own Restaurant
9991,面包店和咖啡装修家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/9991,Hxw Bakery and Cafe Furniture,Himetarts and Wildflour,23,https://staticdelivery.nexusmods.com/mods/1303/images/9991/9991-1714920133-1403210286.png,,,2025/3/30,165.9K,家具,嘿，小朋友。<br />你想建一家自己的面包店吗。<br />我这儿有超过50件家具要送给你。,Hey kid. <br />You wanna build your own bakery?<br /> Boy do I got 50+ furniture items for you.
18814,集市装修家具,,,#家具,https://www.nexusmods.com/stardewvalley/mods/18814,HxW Farmer's Market Furniture - Core,Himetarts and Wildflour,23,https://staticdelivery.nexusmods.com/mods/1303/images/18814/18814-1697848434-1338079158.png,,,2025/2/22,205.8K,家具,农贸市场家具套装，满足您作为农民和商人的所有需求。包含 100 多个部件，适用于 Content Patcher。,Farmer's Market Furniture set for all of your farmer and merchant needs! 100+ pieces for Content Patcher
33104,和刘易斯竞选市长,Mayor Mod,汉化35734、前置1915,#扩展,https://www.nexusmods.com/stardewvalley/mods/33104,Mayor Mod,EmuEngine,27,https://staticdelivery.nexusmods.com/mods/1303/images/33104/33104-1750600348-1977507714.png,,,2025/11/1,25.2K,扩展,梦想过按照自己的方式治理鹈鹕镇吗。现在你可以竞选鹈鹕镇镇长了。跟路易斯镇长说再见吧，是时候迎来新的领导人了。,Ever dreamed of running Pelican Town your way? Now you can run for mayor of Pelican town. Say goodbye to Mayor Lewis because it's finally time for fresh leadership!
36855,模拟城市市长,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/36855,Mayor's Town,ThatKingKai,3,https://staticdelivery.nexusmods.com/mods/1303/images/36855/36855-1755724334-839597145.png,,,2025/9/3,1.0K,游戏机制,矮人要塞遇上星露谷物语。在星露谷物语的基础上，加入了城市管理玩法。,Dwarf Fortress meets Stardew Valley! City Management layer of Gameplay layered on top of Stardew Valley!
14110,立即建造不用等罗宾,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/14110,Instant Building Construction and Upgrade,aedenthorn,17,https://staticdelivery.nexusmods.com/mods/1303/images/14110/14110-1665694716-297506835.png,,,2025/9/25,32.6K,建筑,购买后，将立即完成房屋建造和升级改造。,Causes building construction and upgrade to finish immediately upon purchase.
8918,即刻升级武器,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/8918,Instant Tool Upgrades,Binarynova,3,https://staticdelivery.nexusmods.com/mods/1303/images/8918/8918-1623480209-66187777.jpeg,,,2024/4/2,224.4K,游戏机制,这个模组可以让克林特立即给你升级后的工具。再也不用等两天才能拿到重要的工具了。,This mod makes Clint give you your upgraded tools immediately. No more waiting two days for your important tools!
2736,加速行走,Movement Speed,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/2736,Movement Speed,bcmpinc,3,https://staticdelivery.nexusmods.com/mods/1303/images/2736/2736-1535391815-2029489384.png,,,2024/11/6,752.3K,游戏机制,改变玩家的移动速度以及锄头和水壶的充能时间。,Changes the player's movement speed and charging time of the hoe and watering can.
3782,售卖一切,ShipAnything,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/3782,Ship Anything,berkayylmao,3,https://staticdelivery.nexusmods.com/mods/1303/images/3782/3782-1555333133-1595287169.png,,,2024/12/7,126.3K,游戏机制,出售任何物品（靴子）。,Sell ANYTHING (boots
169,时间暂停,timeSpeed,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/169,TimeSpeed,cantorsdust and Pathoschild,3,https://staticdelivery.nexusmods.com/mods/1303/images/169/169-1641856567-2109968487.png,,,2025/9/12,1.1M,游戏机制,控制游戏中的时间流逝：加快速度。,Control the flow of time in the game: speed it up
20661,合作档时间暂停,WAIT,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/20661,WAIT - Refined Multiplayer Time Pause,aurpine,3,https://staticdelivery.nexusmods.com/mods/1303/images/20661/20661-1711003691-1606336956.jpeg,,,2024/3/22,17.4K,游戏机制,可配置的模组，模拟多人游戏中正常的暂停时间。兼容星露谷物语1.6版本。包含可选作弊功能。,Configurable mod that simulates normal time pausing in multiplayer games. Compatible with Stardew 1.6. Includes optional cheats.
16031,保持联络,Keep In Touch,,#各种各样的|#必下mod,https://www.nexusmods.com/stardewvalley/mods/16031,Keep In Touch,Itivuttakam,2,https://staticdelivery.nexusmods.com/mods/1303/images/16031/16031-1679942951-703966524.png,,,2025/3/30,30.7K,各种各样的,为农夫添加来自城市的各种对象的信件，增强与外界的联系感。<br />Add mails from outside the Pelican Town,为农夫添加来自城市的各种对象的信件，增强与外界的联系感。<br />Add mails from outside the Pelican Town
15497,浪漫的情书,Romantic love letters,,#扩展|#必下mod,https://www.nexusmods.com/stardewvalley/mods/15497,Romantic love letters,Liaodonghe,27,https://staticdelivery.nexusmods.com/mods/1303/images/15497/15497-1763906544-1365904882.png,,,2025/11/24,194.8K,扩展,有了这个模组。,With this mod
16892,更多信件,Life in Pelican Town,,#各种各样的|#必下mod,https://www.nexusmods.com/stardewvalley/mods/16892,More letters - Life in Pelican Town,Itivuttakam,2,https://staticdelivery.nexusmods.com/mods/1303/images/16892/16892-1685641066-1095669346.png,,,2023/7/3,21.3K,各种各样的,12位青年的生活日常来信。他们会和你说些什么呢？,12位青年的生活日常来信。他们会和你说些什么呢？
27043,浪漫收入,Romantic Revenue,,#各种各样的|#婚姻|#必下mod,https://www.nexusmods.com/stardewvalley/mods/27043,Romantic Revenue,Astraios911,2,https://staticdelivery.nexusmods.com/mods/1303/images/27043/27043-1727041125-465124168.png,,,2024/9/27,64.2K,各种各样的,这个模组可以让你的配偶每月给你一部分收入。,This mod makes your spouse give you a portion of their income every month.
10287,更好的友谊,,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/10287,Better Friendship,Urbanyeti,3,https://staticdelivery.nexusmods.com/mods/1303/images/10287/10287-1639376641-712824772.png,,,2024/11/13,335.1K,游戏机制,在村民头上添加对话气泡，以显示他们最喜欢的来自你物品栏的礼物以及他们何时想要和你交谈。,Adds thought bubbles over villagers to indicate their favorite gifts from your inventory and when they'd like to talk.
1738,永远的朋友,,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/1738,Friends Forever,Isaac S,3,https://staticdelivery.nexusmods.com/mods/1303/images/1738/1738-1514862678-1361153506.png,,,2019/6/6,1.4M,游戏机制,移除游戏中的友情值衰减机制。需要 SMAPI 2.11+。,Removes friendship decay from the game! Requires SMAPI 2.11+.
2544,佳能友好对话,Canon-Friendly Dialogue Expansion,,#对话|#必下mod,https://www.nexusmods.com/stardewvalley/mods/2544,Canon-Friendly Dialogue Expansion,Ben and WitchWeed,20,https://staticdelivery.nexusmods.com/mods/1303/images/2544/2544-1532238548-2030469797.png,,,2025/10/9,1.9M,对话,为所有 34 个有好感度的角色新增了约 4200 句对话。,Adds about 4200 new lines of dialogue across all 34 characters who have a heart level.
12457,来农舍参观,Farmhouse Visits,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/12457,Farmhouse Visits,mistyspring,3,https://staticdelivery.nexusmods.com/mods/1303/images/12457/12457-1655096960-1314944583.png,,,2024/10/23,115.7K,游戏机制,允许NPC访问你的农舍。,Allows NPCs to visit your farmhouse
29931,塞巴斯蒂安来信,Letters from Sebastian,,#人物,https://www.nexusmods.com/stardewvalley/mods/29931,Letters from Sebastian,J4ZMIN,5,https://staticdelivery.nexusmods.com/mods/1303/images/29931/29931-1733627488-993279607.png,,,2025/3/4,16.9K,人物,随着你与塞巴斯蒂安好感度等级的提升，你将收到塞巴斯蒂安的专属邮件和礼物。,Adds custom mail and gifts from Sebastian at each heart level. As you progress through heart levels with Sebastian
22714,约会之夜,Date Night Redux,,#活动|#必下mod,https://www.nexusmods.com/stardewvalley/mods/22714,Date Night Redux,Agent Lyoko - original mod by LiveOnSUPERT,18,https://staticdelivery.nexusmods.com/mods/1303/images/22714/22714-1713494221-695771954.png,,,2025/10/6,498.3K,活动,婚后和你的配偶约会吧。这是适用于 1.6 版本的“约会之夜”更新版。需要星露谷物语 1.6.4 或更高版本。,Go on dates after marriage with your spouse(s)! An updated version of Date Night that works on 1.6. Requires Stardew Valley 1.6.4+.
23614,电商购物,joja Express-,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/23614,Joja Express,OFTS_CQM and Yuxuan,3,https://staticdelivery.nexusmods.com/mods/1303/images/23614/23614-1714791671-2044668119.png,,,2024/12/6,8.7K,游戏机制,你喜欢网购吗。这款模组添加了Joja超市提供的在线购物服务。你可以从Joja超市购买任何你想要的商品，商品会在短时间内自动送达。,Do you like online shopping? This mod adds an online shopping service provided by Joja Market. You can buy whatever you want from the online market and they will be automatically delivered after a short time.
6833,高亮小桶罐头瓶-遗漏高亮显示,Highlighted Jars,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/6833,Highlighted Jars,Annosz,3,https://staticdelivery.nexusmods.com/mods/1303/images/6833/6833-1600011203-1804235104.png,,,2024/10/18,28.4K,游戏机制,罐子。,Jars
17773,作物缺水气泡,Crop Watering Bubbles,,#农作物|#必下mod,https://www.nexusmods.com/stardewvalley/mods/17773,Crop Watering Bubbles,aedenthorn,14,https://staticdelivery.nexusmods.com/mods/1303/images/17773/17773-1691692525-1906841428.png,,,2025/10/21,19.5K,农作物,使未浇水的作物通过表情动作（间隔播放或按键触发）来表示需要浇水。也可选择仅在农民手持水壶时触发。,Causes unwatered crops to show their need for water via emotes on interval or key press. Optionally only trigger when the farmer is holding a watering can.
1089,快速动画,Fast Animations,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/1089,Fast Animations,Pathoschild,3,,,,2025/10/27,1.5M,游戏机制,加快游戏中许多动画的速度（例如打破晶洞或进食）。可以单独配置每个动画的速度。,Speed up many animations in the game (like breaking geodes or eating). Optionally configure the speed for each animation.
10487,更好的出货箱,Better Shipping Bin,,#游戏机制|#必下mod,https://www.nexusmods.com/stardewvalley/mods/10487,Better Shipping Bin,MindMeltMax,3,https://staticdelivery.nexusmods.com/mods/1303/images/10487/10487-1640972423-172835125.png,,,2025/7/29,196.7K,游戏机制,允许您从发货箱中取出已发货的物品。,Allows you to retrieve items shipped from the shipping bin
20738,用镰刀收割作物,,,#音频|#必下mod,https://www.nexusmods.com/stardewvalley/mods/20738,Yet Another Harvest With Scythe Mod-chinese,San,12,https://staticdelivery.nexusmods.com/mods/1303/images/20738/20738-1711025504-1151836222.png,,,2024/4/1,14.6K,音频,机翻,机翻
7409,待办事项,To-Dew,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/7409,To-Dew,Jamie Taylor,10,https://staticdelivery.nexusmods.com/mods/1303/images/7409/7409-1609272743-1331915001.png,,,2025/12/1,861.2K,用户界面,游戏内待办事项清单。,An in-game to-do list.
9833,身临其境的配偶,,,#人物|#必下mod,https://www.nexusmods.com/stardewvalley/mods/9833,Immersive Spouses (Chinese Translation),Anonymous,5,https://staticdelivery.nexusmods.com/mods/1303/images/9833/9833-1633537595-655459555.png,,,2024/4/16,96.6K,人物,沉浸式配偶的汉化翻译。为你的伴侣增加婚后日程及相应对话，使其更加富有个性。,沉浸式配偶的汉化翻译。为你的伴侣增加婚后日程及相应对话，使其更加富有个性。
29332,水电费,Department of Energy and Water Bills DEWB,,#游戏机制,https://www.nexusmods.com/stardewvalley/mods/29332,Department of Energy and Water Bills DEWB,13midnight,3,https://staticdelivery.nexusmods.com/mods/1303/images/29332/29332-1731356818-674333806.png,,,2025/9/4,3.9K,游戏机制,别惹恼催收部门。,Don't summon the wrath of the collections department.
