mod_id,name_cn,local_name_en,notes,tags,nexus_url,title_en,author,category,thumbnail,nexus_requirements,version,last_updated,mod_downloads,category_cn,summary
26025,围栏美化,,,#制作,https://www.nexusmods.com/stardewvalley/mods/26025,(AT) DustBeauty's Seasonal Fences,Novaphene,22,https://staticdelivery.nexusmods.com/mods/1303/images/26025/26025-1720790327-414300611.gif,,1.0.0,2024-7-12,27.6K,制作,Ready to paint your fences with Dustbeauty's seasonal fences? Now compatible with SDV 1.6!
8683,木头小径/地板/地砖,,,#项目,https://www.nexusmods.com/stardewvalley/mods/8683,Gwen's Paths ( CP and AT ),Gweniaczek,15,https://staticdelivery.nexusmods.com/mods/1303/images/8683/8683-1620459376-476477933.png,,1.1.0,2023-11-16,375.9K,项目,Retextures/recolours of craftable paths and floorings
9640,蘑菇树,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/9640,Fairy Mushroom Tree,lumiepop,25,https://staticdelivery.nexusmods.com/mods/1303/images/9640/9640-1631582276-79536225.png,,,2021-9-14,34.6K,视觉效果和图形,Gives the mushroom tree a more realistic and magical appearance. <br /><br />Please ask permission to use my assets anywhere else.
27126,稻草人美化,,,#项目,https://www.nexusmods.com/stardewvalley/mods/27126,Moonflower's Scarecrows (AT and CP),Moonflower,15,https://staticdelivery.nexusmods.com/mods/1303/images/27126/27126-1724145659-1302886133.png,,,2024-8-21,15.3K,项目,"Reskins of the scarecrow, rarecrows, and deluxe scarecrow (CP &amp; AT versions included). Inspired by vanilla designs and intended to work with earthy/natural recolours."
16717,温室家具1,,,#家具,https://www.nexusmods.com/stardewvalley/mods/16717,HxW Greenhouse Furniture,Himetarts and Wildflour,23,https://staticdelivery.nexusmods.com/mods/1303/images/16717/16717-1684271636-333409413.png,,,2024-11-4,225.1K,家具,Adds 124 furniture pieces to decorate or build your dream greenhouse with! For CP &amp; AT.
24703,温室家具2,,,#家具,https://www.nexusmods.com/stardewvalley/mods/24703,(AT) Muski's Recolor of HxW's Greenhouse Furniture,KawaiiMuski,23,https://staticdelivery.nexusmods.com/mods/1303/images/24703/24703-1717534958-125332969.png,,2.0.1,2024-10-22,37.9K,家具,"An Alternative Textures pack featuring a softer, more tone downed earthy recolor of HimeTarts and Wildflourmods's ""HxW Greenhouse Furniture"".<br />Feel free to suggest more color options!<br />Includes a recolored tilesheet for the original CP mod if you prefer :)"
20839,猫猫出货箱,,,#建筑,https://www.nexusmods.com/stardewvalley/mods/20839,Berryz Kitty Shipping Bin,berryz,17,https://staticdelivery.nexusmods.com/mods/1303/images/20839/20839-1711854533-963076516.png,,1.0.0,2024-3-31,31.8K,建筑,stray kitty sitting in the shipping bin
34476,信箱美化,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/34476,Chichi's Sweet Mailbox,Chichi,25,https://staticdelivery.nexusmods.com/mods/1303/images/34476/34476-1748869903-68562200.png,,,2025-6-2,3.6K,视觉效果和图形,Adds a light seasonal mailbox
19469,复古色连衣裙,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/19469,Yomi's retro colored dress-FS (Applicable 1.6),Yomi,13,https://staticdelivery.nexusmods.com/mods/1303/images/19469/19469-1702162956-325164643.png,,,2023-12-10,143.4K,衣服,小红薯：@幽咪<br />B站：@爱游戏的幽咪 (Applicable 1.6)
37712,5套衣服,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/37712,Yomi's Cute Dress7-FS,Yomi,13,https://staticdelivery.nexusmods.com/mods/1303/images/37712/37712-1758087183-1844821964.png,,,2025-9-17,10.5K,衣服,小红薯：@幽咪<br />B站：@爱游戏的幽咪 (Applicable 1.6&amp;1.5)
33532,发型,,,#玩家,https://www.nexusmods.com/stardewvalley/mods/33532,(FS) Orangeblossom's Un-Braided Hair Set,orangeblossom,4,https://staticdelivery.nexusmods.com/mods/1303/images/33532/33532-1745581473-1915217950.png,,,2025-8-1,37.3K,玩家,A cozy hairstyle pack for farmers dreaming of curls | 36 hairstyles for Fashion Sense
11203,鞋子,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/11203,catmao leather shoes (CP),catmao,13,https://staticdelivery.nexusmods.com/mods/1303/images/11203/11203-1646537604-903210325.jpeg,,,2022-3-8,19.1K,衣服,Have lovely little leather shoes
13618,鞋子,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/13618,Luo Li's shoes,luoli,13,https://staticdelivery.nexusmods.com/mods/1303/images/13618/13618-1662104829-812781705.png,,,2022-9-2,16.8K,衣服,做了18个JA的鞋子，但是请注意我不会画鞋，所以贴图是画了其他东西代替
6166,界面UI美化,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/6166,Overgrown Flowery Interface,SugarSugarRuin,10,https://staticdelivery.nexusmods.com/mods/1303/images/6166/6166-1646578793-214446202.png,,1.6.4,2024-12-20,870.7K,用户界面,"Interface mod with fresh vines, dreamy petals and floral romance. Now updated for 1.6!"
7416,背景,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/7416,Custom Menu Background,herbivoor and seitanicbean,10,https://staticdelivery.nexusmods.com/mods/1303/images/7416/7416-1609430282-177432817.png,,1.2.0,2024-12-6,284.8K,用户界面,A completely customizable set of recolours (plus original addons) to all elements of the menu background. Over 20 million potential combinations!
20859,工具美化,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/20859,Delaney's Energetic Tools,Delaney1035,25,https://staticdelivery.nexusmods.com/mods/1303/images/20859/20859-1711212334-978660472.png,,,2024-4-18,31.4K,视觉效果和图形,对工具的重新着色，使它们看起来更有活力，包括锄头、镐头、斧子、水壶、垃圾桶、鱼竿、挤奶桶、剪刀、淘盘、传送法杖。镰刀在我的另一套武器美化里。与1.6版本兼容。
19328,武器美化,,,#视觉效果和图形,https://www.nexusmods.com/stardewvalley/mods/19328,Delaney's Quaint Weapons,Delaney1035,25,https://staticdelivery.nexusmods.com/mods/1303/images/19328/19328-1711346197-1366252899.png,,,2024-3-26,16.1K,视觉效果和图形,重新着色了武器让它们看起来古色古香。
15860,就像鸭子入水一样得心应手,,,#牲畜和动物,https://www.nexusmods.com/stardewvalley/mods/15860,Like a Duck to Water,aedenthorn,7,https://staticdelivery.nexusmods.com/mods/1303/images/15860/15860-1678903037-573837483.png,,0.4.6,2025-10-14,52.4K,牲畜和动物,Makes ducks actually want to swim in water once they have been fed and petted; also makes water tiles more accessible to ducks and adds friendship points towards the farmer when ducks are able to swim.
7948,真爱谷 - 浪漫对话扩展包,,,#对话,https://www.nexusmods.com/stardewvalley/mods/7948,True Love Valley - A Romance Dialogue Expansion Pack,linenpants,20,https://staticdelivery.nexusmods.com/mods/1303/images/7948/7948-1619990280-850454027.jpeg,,,2021-7-13,282.7K,对话,True Love Valley is a romance dialogue expansion pack for Content Patcher. Find romance and affection with your true love in Stardew Valley!
11459,约会之夜,,,#活动,https://www.nexusmods.com/stardewvalley/mods/11459,Date Night,SUPERT,18,https://staticdelivery.nexusmods.com/mods/1303/images/11459/11459-1653439608-1171746423.png,,,2023-5-3,585.5K,活动,Go on dates with your spouse! Do you ever feel like your marriage has gotten boring after a while? This mod adds repeatable dates to try and add some spice to your married life!
11881,集成矿车扩展,,,#扩展,https://www.nexusmods.com/stardewvalley/mods/11881,Integrated Minecarts - A Minecart Expansion,Jibblestein,27,https://staticdelivery.nexusmods.com/mods/1303/images/11881/11881-1717439904-1761194507.png,,4.5.16,2025-11-15,578.1K,扩展,"This mod improves the minecart menu and adds new minecarts for convenience, it also integrates minecarts from other mods such as Ridgeside Village and East Scarp into the vanilla minecart network. Placement of new minecarts also has Stardew Valley Expanded in mind."
20236,八爪的婚姻角色肖像,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/20236,BaZhua's Marriable Role Portrait,YiZhiBaZhua,6,https://staticdelivery.nexusmods.com/mods/1303/images/20236/20236-1726428312-2089193844.png,,,2024-11-10,721.1K,肖像,Pixel Portraits of Twelve Marriable Role<br /><br />12个可婚角色的像素肖像
17761,农作物收割泡沫,,,#农作物,https://www.nexusmods.com/stardewvalley/mods/17761,Crop Harvest Bubbles,aedenthorn,14,https://staticdelivery.nexusmods.com/mods/1303/images/17761/17761-1691602225-1711830037.png,,0.6.2,2025-11-27,80.4K,农作物,Shows produce items in bubbles above crops that are ready to harvest.
15234,肖像美化,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/15234,Portraits,LT4823,6,https://staticdelivery.nexusmods.com/mods/1303/images/15234/15234-1675604855-1750177193.jpeg,,1.5.6,2024-4-5,184.8K,肖像,Portrait of Stardew valley
25395,可婚角色肖像美化,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/25395,Wenhua's Character portraits_Marriable Villagers,Wenhua,6,https://staticdelivery.nexusmods.com/mods/1303/images/25395/25395-1719048686-1523890746.png,,,2024-6-22,217.1K,肖像,星露谷可婚角色美化肖像，后续会出全镇民美化
4745,CP高清肖像,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/4745,DCBurger's High Res Portrait Mod (CP),DCBurger,6,https://staticdelivery.nexusmods.com/mods/1303/images/4745/4745-1611370284-1144659335.png,,1.4.1,2021-6-28,793.7K,肖像,69 high-resolution portraits for all villagers
2181,CP肖像美化,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/2181,Leyalluna's Portraits (Content Patcher),Leyalluna,6,https://staticdelivery.nexusmods.com/mods/1303/images/2181/2181-1715310728-2022651426.png,,,2025-4-20,253.5K,肖像,All NPC Portraits completed (compatible with 1.6 version)
34850,洛兰的肖像,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/34850,Lowland's portraits,Lowlandperiod,6,https://staticdelivery.nexusmods.com/mods/1303/images/34850/34850-1750332744-1663849764.png,,,2025-6-30,13.6K,肖像,含可攻略角色和图上包含的村民<br />Portraits of marriageable candidates and some villagers.
30727,季节性肖像美化1.6版非官方,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/30727,1oxnes and talkohlooeys' Seasonal Portraits Unofficial 1.6 Update,talkohlooeys 1oxnes l4ul4u,6,https://staticdelivery.nexusmods.com/mods/1303/images/30727/30727-1736737019-899552854.png,,,2025-3-5,10.2K,肖像,"An unofficial update of the 1oxnes and talkohlooeys' Seasonal Portraits, as the original project was retired with no 1.6 update.<br /><br />You have two versions available! Portraiture and Content Patcher (thanks to DolphinIsNotaFish). Each requires different mods to work, so please read the installation guide!"
30799,塞巴斯高分辨率肖像,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/30799,Sebastian portraits high resolution by hanri,hhhannn1,6,https://staticdelivery.nexusmods.com/mods/1303/images/30799/30799-1736639095-2128761925.png,,1.1,2025-1-15,7.4K,肖像,Sebastian portraits high resolution
35352,雷恩的肖像,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/35352,Rayne's Portraits,Rayne,6,https://staticdelivery.nexusmods.com/mods/1303/images/35352/35352-1751947776-1509591960.png,,,2025-7-8,4.9K,肖像,Portrait pack for portraiture handdrawn by me!
31019,CP季节性动漫风格肖像,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/31019,(CP) Dacar Vanilla Seasonal anime style portraits,Dacar,6,https://staticdelivery.nexusmods.com/mods/1303/images/31019/31019-1738019125-958677282.png,,,2025-7-15,4.7K,肖像,Anime portraits for Vanilla Seasonal made in my style
40398,帅气谷原版角色高清肖像,,,#肖像,https://www.nexusmods.com/stardewvalley/mods/40398,Handsome Valley - HD Portraits of all Vanilla Characters,ElinHime,6,https://staticdelivery.nexusmods.com/mods/1303/images/40398/40398-1766167175-1331271655.png,,,2025-12-21,1.9K,肖像,"Handsome Valley – A complete HD-portrait pack for Vanilla Stardew Valley. <br />The portrait pack contains 101 portrait sheets, including all outfit variants."
40056,为喃喃自语的农夫添加的额外台词,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/40056,Additional Lines for Muttering Farmer,Potatoes,10,https://staticdelivery.nexusmods.com/mods/1303/images/40056/40056-1765262090-1251543962.png,,,2025-12-21,7.1K,用户界面,Adds over 850+ new lines and variations to the mod Muttering Farmer! So you can play longer with your talkative farmer without getting repetitive.
39885,MH活动列表,,,#用户界面,https://www.nexusmods.com/stardewvalley/mods/39885,MH Event List,mahsouto,10,https://staticdelivery.nexusmods.com/mods/1303/images/39885/39885-1764765954-133510343.png,,1.1.5,2025-12-23,13.8K,用户界面,"Ever wondered why you can't trigger a specific event? Unsure what conditions you're missing to see that heart event? MH Event List shows you every event in the game, tracks which conditions you've met, and tells you exactly what's needed to unlock each moment. No more guessing - see everything at a glance and never miss a story beat again."
40029,冬季服装包2,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/40029,Winter Outfit Pack2,Chloe,13,https://staticdelivery.nexusmods.com/mods/1303/images/40029/40029-1765171747-1800955146.jpg,,,2025-12-10,5.3K,衣服,"A winter outfit pack including 1 hairstyle, 5 tops, 5 skirts, 5 hats and 1 accessory (gray scarf)."
40313,圣诞套装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/40313,FS-Layicn's Christmas Gifts Pack,Layicn,13,https://staticdelivery.nexusmods.com/mods/1303/images/40313/40313-1765892355-807281107.png,,1.1.1,2025-12-17,2.5K,衣服,Adds some Christmas packs to the game.<br />为游戏添加了几套圣诞套装~
39754,甜蛋糕套装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/39754,Sweet cake set,Chloe,13,https://staticdelivery.nexusmods.com/mods/1303/images/39754/39754-1764330358-1046799327.jpg,,,2025-11-28,2.4K,衣服,"This is a cute and sweet Cake Outfit Set, featuring: 5 tops, 5 skirts, 5 hats, 1 hairstyle and 1 accessory (strawberry crossbody bag)."
40417,圣诞礼物服装包,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/40417,Xmas Gifts,Chloe,13,https://staticdelivery.nexusmods.com/mods/1303/images/40417/40417-1766218667-1365487613.jpg,,,2025-12-20,3.4K,衣服,"A Christmas outfit pack including 1 hairstyle, 5 tops, 5 skirts, 5 hats, and 1 accessory for ootd1 (off-shoulder piece used to cover sleeves)."
39948,青墨的可爱衣服,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/39948,qingmo's cute clothes,loveqingmo,13,https://staticdelivery.nexusmods.com/mods/1303/images/39948/39948-1765626546-1930752827.jpg,,,2025-12-13,841,衣服,一套可爱的蕾服
40392,FS-霍格沃滋服装系列,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/40392,WSilenceW's Hogwarts Clothing Collection(FS),WSilenceW,13,https://staticdelivery.nexusmods.com/mods/1303/images/40392/40392-1766150829-1813036214.png,,,2025-12-19,512,衣服,"Adds Hogwarts clothing items, featuring 16 shirts, 10 pants, 4 hairstyles, and 4 hair accessories."
40286,NIkki生日可爱服装,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/40286,(FS) catissocute's Nikki HBD Cute Clothes 1,catissocute,13,https://staticdelivery.nexusmods.com/mods/1303/images/40286/40286-1765946066-1102496287.png,,,2025-12-15,741,衣服,"This is the first series of cute birthday outfits for the Nikki IP, and I drew three sets of incredibly cute clothes."
32359,凯蒂的衣橱2号,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/32359,Katy's Closet No.2,Kayyteee,13,https://staticdelivery.nexusmods.com/mods/1303/images/32359/32359-1741886998-1347362382.png,,,2025-3-15,109.5K,衣服,"Adds 16 shirts, 8 skirts, 8 shorts, 16 hats and 3 accessories for fashion sense"
32180,凯蒂的衣橱1号,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/32180,Katy's Closet No.1,Kayyteee,13,https://staticdelivery.nexusmods.com/mods/1303/images/32180/32180-1741865217-1864476164.png,,,2025-3-13,50.6K,衣服,"Clothing mod made for fashion sense, adds 9 new shirts and skirts (9 dresses)"
31864,趣味十足的舒适围巾,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/31864,Animated Cozy Scarf for Fashion Sense,Luny,13,https://staticdelivery.nexusmods.com/mods/1303/images/31864/31864-1740284632-314397220.jpeg,,,2025-5-17,45.6K,衣服,Adds a cozy scarf to Fashion Sense. Perfect for staying warm during winter!
31994,基本款斗篷和超大兜帽,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/31994,Basic Cape and Oversized Hood for Fashion Sense,Luny,13,https://staticdelivery.nexusmods.com/mods/1303/images/31994/31994-1740783804-2093705324.jpeg,,,2025-5-17,56.9K,衣服,Adds a colorable cape and hood as Fashion Sense items. Can be worn together or separately!
36615,维多利亚哥特式衣橱1,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/36615,DBB's Victorian Gothic Closet 1,donutbunnybunny,13,https://staticdelivery.nexusmods.com/mods/1303/images/36615/36615-1755051887-1726970659.png,,,2025-9-24,30.7K,衣服,Adds a few victorian gothic theme clothes
32735,玉妍的头发,,,#衣服,https://www.nexusmods.com/stardewvalley/mods/32735,Yuyan's hair,yuyan,13,https://staticdelivery.nexusmods.com/mods/1303/images/32735/32735-1743316619-1094727449.jpeg,,,2025-3-30,14.6K,衣服,我的10个头发！其中最后两个为无限暖暖同人发型。<br />My 10 hairs! The last two of them are infinitely nikki fanhairstyles.
